description,start_time,end_time,transcript
Leisure Activities,2908,2947," TV's actually being recorded. Don't do that for me. Ah, okay. There's the ticket. You know what, why don't we just go up the top and enjoy the workshop, right? And then we can have a meal, but I don't know where to go. Oh are we doing? So, ACCO. What is our base? The ACCO, I think. The Boundary. Okay, you can start saying that to people, so people can start discussing, I guess. Yeah, somebody needs to know, in other words, nobody will ever know what ACCO is. Yeah. If we only had video recording. We would know some kind of was some kind of a relationship. Some kind of relationship. There's certainly none of us working in the US. Ah. By the way, uh, Devon, I think you can have it in the car. Okay. I would just like to ask you guys, where are you looking right now? Now it looks like you're looking directly at me But after I hit the top What? This is interesting Does it fit? Yeah It does not fit It fits It fits It becomes hard to re-engineer That would be a problem, yeah? Yes. This is an uncooked lasagna. Because the others are also not really big, right? It's maybe a little bit. Oh, but it's OK. OK. That's good. Good, good good good I don't think there is a good chance. Because you will do at least one entire day, maybe two. Yeah, three days. And yeah, doing that during conference will be. Yeah. People who are. Yeah. Congrats. I'm looking for my notepad....'s probably like an irregular. So what do we expect to be a reasonable amount of work or a reasonable challenge for today? And that's something that actually presents itself. I mean, I wouldn't challenge. Challenge? I would support it. Let's talk to the people who actually want to do it. Yeah. Oh, they will be happy. I mean, the question is probably if we topically, like Cal was talking about some health-related thing, if you want to guide in that direction. Or I mean, the simple thing is like, do something interesting with the data in 48 hours. That's like the most general idea. I would still some examples of Yes. And then I would have a call for a participation and you can propose projects and then people can maybe even a two stage, as in, if you wanna propose a topic, that's the first deadline, and if you wanna sign up for a topic, that's the second registration deadline, and then we can facilitate this somehow. We have a workshop chair, now we have a club-chair who is very well versed in finding game jams so uh i assume much of this is going to translate over does he know what he felt himself into or uh no but one question is also you don't want to give concrete or things like that. Right. Yeah, because for example, the is not in. I would probably phrase the whole thing around data arbitration and data exploration. So any topic that people go to work on should be at least one of those areas. So for example something that goes in the direction of 3d reconstruction or something like"
Leisure Activities,2947,2948," TV's actually being recorded. Don't do that for me. Ah, okay. There's the ticket. You know what, why don't we just go up the top and enjoy the workshop, right? And then we can have a meal, but I don't know where to go. Oh are we doing? So, ACCO. What is our base? The ACCO, I think. The Boundary. Okay, you can start saying that to people, so people can start discussing, I guess. Yeah, somebody needs to know, in other words, nobody will ever know what ACCO is. Yeah. If we only had video recording. We would know some kind of was some kind of a relationship. Some kind of relationship. There's certainly none of us working in the US. Ah. By the way, uh, Devon, I think you can have it in the car. Okay. I would just like to ask you guys, where are you looking right now? Now it looks like you're looking directly at me But after I hit the top What? This is interesting Does it fit? Yeah It does not fit It fits It fits It becomes hard to re-engineer That would be a problem, yeah? Yes. This is an uncooked lasagna. Because the others are also not really big, right? It's maybe a little bit. Oh, but it's OK. OK. That's good. Good, good good good I don't think there is a good chance. Because you will do at least one entire day, maybe two. Yeah, three days. And yeah, doing that during conference will be. Yeah. People who are. Yeah. Congrats. I'm looking for my notepad....'s probably like an irregular. So what do we expect to be a reasonable amount of work or a reasonable challenge for today? And that's something that actually presents itself. I mean, I wouldn't challenge. Challenge? I would support it. Let's talk to the people who actually want to do it. Yeah. Oh, they will be happy. I mean, the question is probably if we topically, like Cal was talking about some health-related thing, if you want to guide in that direction. Or I mean, the simple thing is like, do something interesting with the data in 48 hours. That's like the most general idea. I would still some examples of Yes. And then I would have a call for a participation and you can propose projects and then people can maybe even a two stage, as in, if you wanna propose a topic, that's the first deadline, and if you wanna sign up for a topic, that's the second registration deadline, and then we can facilitate this somehow. We have a workshop chair, now we have a club-chair who is very well versed in finding game jams so uh i assume much of this is going to translate over does he know what he felt himself into or uh no but one question is also you don't want to give concrete or things like that. Right. Yeah, because for example, the is not in. I would probably phrase the whole thing around data arbitration and data exploration. So any topic that people go to work on should be at least one of those areas. So for example something that goes in the direction of 3d reconstruction or something like"
Leisure Activities,2948,2952," TV's actually being recorded. Don't do that for me. Ah, okay. There's the ticket. You know what, why don't we just go up the top and enjoy the workshop, right? And then we can have a meal, but I don't know where to go. Oh are we doing? So, ACCO. What is our base? The ACCO, I think. The Boundary. Okay, you can start saying that to people, so people can start discussing, I guess. Yeah, somebody needs to know, in other words, nobody will ever know what ACCO is. Yeah. If we only had video recording. We would know some kind of was some kind of a relationship. Some kind of relationship. There's certainly none of us working in the US. Ah. By the way, uh, Devon, I think you can have it in the car. Okay. I would just like to ask you guys, where are you looking right now? Now it looks like you're looking directly at me But after I hit the top What? This is interesting Does it fit? Yeah It does not fit It fits It fits It becomes hard to re-engineer That would be a problem, yeah? Yes. This is an uncooked lasagna. Because the others are also not really big, right? It's maybe a little bit. Oh, but it's OK. OK. That's good. Good, good good good I don't think there is a good chance. Because you will do at least one entire day, maybe two. Yeah, three days. And yeah, doing that during conference will be. Yeah. People who are. Yeah. Congrats. I'm looking for my notepad....'s probably like an irregular. So what do we expect to be a reasonable amount of work or a reasonable challenge for today? And that's something that actually presents itself. I mean, I wouldn't challenge. Challenge? I would support it. Let's talk to the people who actually want to do it. Yeah. Oh, they will be happy. I mean, the question is probably if we topically, like Cal was talking about some health-related thing, if you want to guide in that direction. Or I mean, the simple thing is like, do something interesting with the data in 48 hours. That's like the most general idea. I would still some examples of Yes. And then I would have a call for a participation and you can propose projects and then people can maybe even a two stage, as in, if you wanna propose a topic, that's the first deadline, and if you wanna sign up for a topic, that's the second registration deadline, and then we can facilitate this somehow. We have a workshop chair, now we have a club-chair who is very well versed in finding game jams so uh i assume much of this is going to translate over does he know what he felt himself into or uh no but one question is also you don't want to give concrete or things like that. Right. Yeah, because for example, the is not in. I would probably phrase the whole thing around data arbitration and data exploration. So any topic that people go to work on should be at least one of those areas. So for example something that goes in the direction of 3d reconstruction or something like"
Leisure Activities,2952,3012," TV's actually being recorded. Don't do that for me. Ah, okay. There's the ticket. You know what, why don't we just go up the top and enjoy the workshop, right? And then we can have a meal, but I don't know where to go. Oh are we doing? So, ACCO. What is our base? The ACCO, I think. The Boundary. Okay, you can start saying that to people, so people can start discussing, I guess. Yeah, somebody needs to know, in other words, nobody will ever know what ACCO is. Yeah. If we only had video recording. We would know some kind of was some kind of a relationship. Some kind of relationship. There's certainly none of us working in the US. Ah. By the way, uh, Devon, I think you can have it in the car. Okay. I would just like to ask you guys, where are you looking right now? Now it looks like you're looking directly at me But after I hit the top What? This is interesting Does it fit? Yeah It does not fit It fits It fits It becomes hard to re-engineer That would be a problem, yeah? Yes. This is an uncooked lasagna. Because the others are also not really big, right? It's maybe a little bit. Oh, but it's OK. OK. That's good. Good, good good good I don't think there is a good chance. Because you will do at least one entire day, maybe two. Yeah, three days. And yeah, doing that during conference will be. Yeah. People who are. Yeah. Congrats. I'm looking for my notepad....'s probably like an irregular. So what do we expect to be a reasonable amount of work or a reasonable challenge for today? And that's something that actually presents itself. I mean, I wouldn't challenge. Challenge? I would support it. Let's talk to the people who actually want to do it. Yeah. Oh, they will be happy. I mean, the question is probably if we topically, like Cal was talking about some health-related thing, if you want to guide in that direction. Or I mean, the simple thing is like, do something interesting with the data in 48 hours. That's like the most general idea. I would still some examples of Yes. And then I would have a call for a participation and you can propose projects and then people can maybe even a two stage, as in, if you wanna propose a topic, that's the first deadline, and if you wanna sign up for a topic, that's the second registration deadline, and then we can facilitate this somehow. We have a workshop chair, now we have a club-chair who is very well versed in finding game jams so uh i assume much of this is going to translate over does he know what he felt himself into or uh no but one question is also you don't want to give concrete or things like that. Right. Yeah, because for example, the is not in. I would probably phrase the whole thing around data arbitration and data exploration. So any topic that people go to work on should be at least one of those areas. So for example something that goes in the direction of 3d reconstruction or something like"
Leisure Activities,3012,554," TV's actually being recorded. Don't do that for me. Ah, okay. There's the ticket. You know what, why don't we just go up the top and enjoy the workshop, right? And then we can have a meal, but I don't know where to go. Oh are we doing? So, ACCO. What is our base? The ACCO, I think. The Boundary. Okay, you can start saying that to people, so people can start discussing, I guess. Yeah, somebody needs to know, in other words, nobody will ever know what ACCO is. Yeah. If we only had video recording. We would know some kind of was some kind of a relationship. Some kind of relationship. There's certainly none of us working in the US. Ah. By the way, uh, Devon, I think you can have it in the car. Okay. I would just like to ask you guys, where are you looking right now? Now it looks like you're looking directly at me But after I hit the top What? This is interesting Does it fit? Yeah It does not fit It fits It fits It becomes hard to re-engineer That would be a problem, yeah? Yes. This is an uncooked lasagna. Because the others are also not really big, right? It's maybe a little bit. Oh, but it's OK. OK. That's good. Good, good good good I don't think there is a good chance. Because you will do at least one entire day, maybe two. Yeah, three days. And yeah, doing that during conference will be. Yeah. People who are. Yeah. Congrats. I'm looking for my notepad....'s probably like an irregular. So what do we expect to be a reasonable amount of work or a reasonable challenge for today? And that's something that actually presents itself. I mean, I wouldn't challenge. Challenge? I would support it. Let's talk to the people who actually want to do it. Yeah. Oh, they will be happy. I mean, the question is probably if we topically, like Cal was talking about some health-related thing, if you want to guide in that direction. Or I mean, the simple thing is like, do something interesting with the data in 48 hours. That's like the most general idea. I would still some examples of Yes. And then I would have a call for a participation and you can propose projects and then people can maybe even a two stage, as in, if you wanna propose a topic, that's the first deadline, and if you wanna sign up for a topic, that's the second registration deadline, and then we can facilitate this somehow. We have a workshop chair, now we have a club-chair who is very well versed in finding game jams so uh i assume much of this is going to translate over does he know what he felt himself into or uh no but one question is also you don't want to give concrete or things like that. Right. Yeah, because for example, the is not in. I would probably phrase the whole thing around data arbitration and data exploration. So any topic that people go to work on should be at least one of those areas. So for example something that goes in the direction of 3d reconstruction or something like"
Sitting,554,838," very similar use cases and this is one of them, basically. So we could ask, because they have good ideas about these agents, for example. Yeah, I should carry it. That's what I was saying. They have less than interest, because that was part of that. Yeah, but there's also research. I think you can't compare it with your example of the end users bringing in interest or someone in the research community being interested. But anyway, they can bring the topic. So now we need to work. We will facilitate this, but we want to complete topics around this area, and you go and make it happen. We gave you the data, we gave you the framework, we gave you the location, we even worked with the internet, but you just show up and make it happen. Send your people. Don't show up. I was thinking like, how often are those stealing type of buildings? No, no, it was here. Oh yeah. That was not happening before. So I was just like thinking, okay, maybe. Yeah, let's see. But I think maybe you should kind of check in with some ideas. Okay. Yeah, just call me. I mean, what happens, I mean, what you can still do if you see that there is few submissions or there is no topics covered, directly approach some people and say that you want to promote the topic. Can we make more tea? Yes, cool. We worked very hard to make data for you. I mean garbage detection if you look at this, yeah. I'm not cold, but if you want to push it. You're looking like you're cold. No, I'm not cold. You're not cold. You're not cold. You're not cold. My hand is in the driver's seat. I'm gonna to go and sleep there. I just want to hide the wire at the window. You can put it in my bedroom. I already have it. My bed is just in front of the cupboard. No, no, no, not that. No, no. Yes, we have not. No, no. no, not now. Yes, we have not finished this. No, we're not going to. You're staying here. You're not helping the plan by chopping this, but we are also pulling the walls, so the heating is working well. Oh, no, sorry, the building is in that room. Yes, exactly. Okay, so let me summarize this, exactly. Okay, so let me summarize this. We have decided that sometimes the process is not going to be the same. One of those hackathons would be suggested to senior CMOs, health care workers, they treat them like such a person. A lot of people kind of follow this hackathon. No, no, I'll put you forward after that. healthcare was I'd like to get a second time. No, we can do it another time. I'd like to get a five-way question, because we have to get a maximum of 16 years. We've got a gas tank. We can get a question about the quality of the... No, the question has to happen before, so we can get a piece of time to get a second. But if you can't get a good video that's funny, we can get a suggestion. Thank you. Nå er vi på Norsborg, så vi er på Norsborg. I'm not sure I'm sorry. The building is now a museum and the building is now a museum. I was saying more of a video game than a passion video game, but If somebody wants to make a video game out of this somehow You could have animated characters from all of us Yeah, sure I don't know I'm not an enthusiast No, really, it's... I would try and set as few constraints as possible, and then just let people run with it. And just essentially set the bounds that this is actually realistic. Yeah, that we think that this has a reasonable chance of succeeding within the parameters we can yeah but I was just thinking that we could meet in relation to the no it should be it should be in relation to the you can make, I guess you can make any gamification approach like for example trying to, I mean in this case it would be health related, right? You find, or you try to mine patterns of incentives for I don't know, for drinking alcohol or whatever, and you try to make a game out of that. I guess it should at least be applicable to the data set and demonstrated based on the data set. So even if you have a dataset and I'm going to aim my data on the patient, that is theoretically applicable to any video stream, then that is great. But then it's also applicable to this video stream, and it's supposed to demonstrate that it's at least among other things, I think I will do I wrote some notes. I think that's part of the exercises. yeah yeah so just first you said that all solutions are correct. Doesn't it go through any of the problems? No, no, no, no, no. There must be a head of relations. Yeah. It's an option to make head of relations. So health is one of the topics of interest. Yes. It is the thing we're going to suggest. Courage-heavy one. OK. Encourage. This is going to happen. I think that really say, no, but I really want to do 40.12 portions of laboring, whatever, and let them do 40.12 portions of laboring. Okay, so we can basically have a data set so that they share our systems. And we can incentivize by saying that one of your works is going to go to the health care of the public. And the rest, no. Because what you do if you just have one health care of the public. If you have a really bad one. Give them awards? No. He's a national idea.. Everybody else is a millennial. Yeah, let's not do that. Taking art as its own rule. He's not a millennial. No, no, no. First of all, of course. Of course I am. Okay, we have to hack it up. We have to hack it up. That's a huge little one. Okay, we have to have your talk. Back to the agenda. Next in the agenda was the thinking beyond, or trying to apply the learnings and all the discussions back to the things that we had."
Leisure Activities,838,868," very similar use cases and this is one of them, basically. So we could ask, because they have good ideas about these agents, for example. Yeah, I should carry it. That's what I was saying. They have less than interest, because that was part of that. Yeah, but there's also research. I think you can't compare it with your example of the end users bringing in interest or someone in the research community being interested. But anyway, they can bring the topic. So now we need to work. We will facilitate this, but we want to complete topics around this area, and you go and make it happen. We gave you the data, we gave you the framework, we gave you the location, we even worked with the internet, but you just show up and make it happen. Send your people. Don't show up. I was thinking like, how often are those stealing type of buildings? No, no, it was here. Oh yeah. That was not happening before. So I was just like thinking, okay, maybe. Yeah, let's see. But I think maybe you should kind of check in with some ideas. Okay. Yeah, just call me. I mean, what happens, I mean, what you can still do if you see that there is few submissions or there is no topics covered, directly approach some people and say that you want to promote the topic. Can we make more tea? Yes, cool. We worked very hard to make data for you. I mean garbage detection if you look at this, yeah. I'm not cold, but if you want to push it. You're looking like you're cold. No, I'm not cold. You're not cold. You're not cold. You're not cold. My hand is in the driver's seat. I'm gonna to go and sleep there. I just want to hide the wire at the window. You can put it in my bedroom. I already have it. My bed is just in front of the cupboard. No, no, no, not that. No, no. Yes, we have not. No, no. no, not now. Yes, we have not finished this. No, we're not going to. You're staying here. You're not helping the plan by chopping this, but we are also pulling the walls, so the heating is working well. Oh, no, sorry, the building is in that room. Yes, exactly. Okay, so let me summarize this, exactly. Okay, so let me summarize this. We have decided that sometimes the process is not going to be the same. One of those hackathons would be suggested to senior CMOs, health care workers, they treat them like such a person. A lot of people kind of follow this hackathon. No, no, I'll put you forward after that. healthcare was I'd like to get a second time. No, we can do it another time. I'd like to get a five-way question, because we have to get a maximum of 16 years. We've got a gas tank. We can get a question about the quality of the... No, the question has to happen before, so we can get a piece of time to get a second. But if you can't get a good video that's funny, we can get a suggestion. Thank you. Nå er vi på Norsborg, så vi er på Norsborg. I'm not sure I'm sorry. The building is now a museum and the building is now a museum. I was saying more of a video game than a passion video game, but If somebody wants to make a video game out of this somehow You could have animated characters from all of us Yeah, sure I don't know I'm not an enthusiast No, really, it's... I would try and set as few constraints as possible, and then just let people run with it. And just essentially set the bounds that this is actually realistic. Yeah, that we think that this has a reasonable chance of succeeding within the parameters we can yeah but I was just thinking that we could meet in relation to the no it should be it should be in relation to the you can make, I guess you can make any gamification approach like for example trying to, I mean in this case it would be health related, right? You find, or you try to mine patterns of incentives for I don't know, for drinking alcohol or whatever, and you try to make a game out of that. I guess it should at least be applicable to the data set and demonstrated based on the data set. So even if you have a dataset and I'm going to aim my data on the patient, that is theoretically applicable to any video stream, then that is great. But then it's also applicable to this video stream, and it's supposed to demonstrate that it's at least among other things, I think I will do I wrote some notes. I think that's part of the exercises. yeah yeah so just first you said that all solutions are correct. Doesn't it go through any of the problems? No, no, no, no, no. There must be a head of relations. Yeah. It's an option to make head of relations. So health is one of the topics of interest. Yes. It is the thing we're going to suggest. Courage-heavy one. OK. Encourage. This is going to happen. I think that really say, no, but I really want to do 40.12 portions of laboring, whatever, and let them do 40.12 portions of laboring. Okay, so we can basically have a data set so that they share our systems. And we can incentivize by saying that one of your works is going to go to the health care of the public. And the rest, no. Because what you do if you just have one health care of the public. If you have a really bad one. Give them awards? No. He's a national idea.. Everybody else is a millennial. Yeah, let's not do that. Taking art as its own rule. He's not a millennial. No, no, no. First of all, of course. Of course I am. Okay, we have to hack it up. We have to hack it up. That's a huge little one. Okay, we have to have your talk. Back to the agenda. Next in the agenda was the thinking beyond, or trying to apply the learnings and all the discussions back to the things that we had."
Leisure Activities,868,907," very similar use cases and this is one of them, basically. So we could ask, because they have good ideas about these agents, for example. Yeah, I should carry it. That's what I was saying. They have less than interest, because that was part of that. Yeah, but there's also research. I think you can't compare it with your example of the end users bringing in interest or someone in the research community being interested. But anyway, they can bring the topic. So now we need to work. We will facilitate this, but we want to complete topics around this area, and you go and make it happen. We gave you the data, we gave you the framework, we gave you the location, we even worked with the internet, but you just show up and make it happen. Send your people. Don't show up. I was thinking like, how often are those stealing type of buildings? No, no, it was here. Oh yeah. That was not happening before. So I was just like thinking, okay, maybe. Yeah, let's see. But I think maybe you should kind of check in with some ideas. Okay. Yeah, just call me. I mean, what happens, I mean, what you can still do if you see that there is few submissions or there is no topics covered, directly approach some people and say that you want to promote the topic. Can we make more tea? Yes, cool. We worked very hard to make data for you. I mean garbage detection if you look at this, yeah. I'm not cold, but if you want to push it. You're looking like you're cold. No, I'm not cold. You're not cold. You're not cold. You're not cold. My hand is in the driver's seat. I'm gonna to go and sleep there. I just want to hide the wire at the window. You can put it in my bedroom. I already have it. My bed is just in front of the cupboard. No, no, no, not that. No, no. Yes, we have not. No, no. no, not now. Yes, we have not finished this. No, we're not going to. You're staying here. You're not helping the plan by chopping this, but we are also pulling the walls, so the heating is working well. Oh, no, sorry, the building is in that room. Yes, exactly. Okay, so let me summarize this, exactly. Okay, so let me summarize this. We have decided that sometimes the process is not going to be the same. One of those hackathons would be suggested to senior CMOs, health care workers, they treat them like such a person. A lot of people kind of follow this hackathon. No, no, I'll put you forward after that. healthcare was I'd like to get a second time. No, we can do it another time. I'd like to get a five-way question, because we have to get a maximum of 16 years. We've got a gas tank. We can get a question about the quality of the... No, the question has to happen before, so we can get a piece of time to get a second. But if you can't get a good video that's funny, we can get a suggestion. Thank you. Nå er vi på Norsborg, så vi er på Norsborg. I'm not sure I'm sorry. The building is now a museum and the building is now a museum. I was saying more of a video game than a passion video game, but If somebody wants to make a video game out of this somehow You could have animated characters from all of us Yeah, sure I don't know I'm not an enthusiast No, really, it's... I would try and set as few constraints as possible, and then just let people run with it. And just essentially set the bounds that this is actually realistic. Yeah, that we think that this has a reasonable chance of succeeding within the parameters we can yeah but I was just thinking that we could meet in relation to the no it should be it should be in relation to the you can make, I guess you can make any gamification approach like for example trying to, I mean in this case it would be health related, right? You find, or you try to mine patterns of incentives for I don't know, for drinking alcohol or whatever, and you try to make a game out of that. I guess it should at least be applicable to the data set and demonstrated based on the data set. So even if you have a dataset and I'm going to aim my data on the patient, that is theoretically applicable to any video stream, then that is great. But then it's also applicable to this video stream, and it's supposed to demonstrate that it's at least among other things, I think I will do I wrote some notes. I think that's part of the exercises. yeah yeah so just first you said that all solutions are correct. Doesn't it go through any of the problems? No, no, no, no, no. There must be a head of relations. Yeah. It's an option to make head of relations. So health is one of the topics of interest. Yes. It is the thing we're going to suggest. Courage-heavy one. OK. Encourage. This is going to happen. I think that really say, no, but I really want to do 40.12 portions of laboring, whatever, and let them do 40.12 portions of laboring. Okay, so we can basically have a data set so that they share our systems. And we can incentivize by saying that one of your works is going to go to the health care of the public. And the rest, no. Because what you do if you just have one health care of the public. If you have a really bad one. Give them awards? No. He's a national idea.. Everybody else is a millennial. Yeah, let's not do that. Taking art as its own rule. He's not a millennial. No, no, no. First of all, of course. Of course I am. Okay, we have to hack it up. We have to hack it up. That's a huge little one. Okay, we have to have your talk. Back to the agenda. Next in the agenda was the thinking beyond, or trying to apply the learnings and all the discussions back to the things that we had."
Leisure Activities,907,943," very similar use cases and this is one of them, basically. So we could ask, because they have good ideas about these agents, for example. Yeah, I should carry it. That's what I was saying. They have less than interest, because that was part of that. Yeah, but there's also research. I think you can't compare it with your example of the end users bringing in interest or someone in the research community being interested. But anyway, they can bring the topic. So now we need to work. We will facilitate this, but we want to complete topics around this area, and you go and make it happen. We gave you the data, we gave you the framework, we gave you the location, we even worked with the internet, but you just show up and make it happen. Send your people. Don't show up. I was thinking like, how often are those stealing type of buildings? No, no, it was here. Oh yeah. That was not happening before. So I was just like thinking, okay, maybe. Yeah, let's see. But I think maybe you should kind of check in with some ideas. Okay. Yeah, just call me. I mean, what happens, I mean, what you can still do if you see that there is few submissions or there is no topics covered, directly approach some people and say that you want to promote the topic. Can we make more tea? Yes, cool. We worked very hard to make data for you. I mean garbage detection if you look at this, yeah. I'm not cold, but if you want to push it. You're looking like you're cold. No, I'm not cold. You're not cold. You're not cold. You're not cold. My hand is in the driver's seat. I'm gonna to go and sleep there. I just want to hide the wire at the window. You can put it in my bedroom. I already have it. My bed is just in front of the cupboard. No, no, no, not that. No, no. Yes, we have not. No, no. no, not now. Yes, we have not finished this. No, we're not going to. You're staying here. You're not helping the plan by chopping this, but we are also pulling the walls, so the heating is working well. Oh, no, sorry, the building is in that room. Yes, exactly. Okay, so let me summarize this, exactly. Okay, so let me summarize this. We have decided that sometimes the process is not going to be the same. One of those hackathons would be suggested to senior CMOs, health care workers, they treat them like such a person. A lot of people kind of follow this hackathon. No, no, I'll put you forward after that. healthcare was I'd like to get a second time. No, we can do it another time. I'd like to get a five-way question, because we have to get a maximum of 16 years. We've got a gas tank. We can get a question about the quality of the... No, the question has to happen before, so we can get a piece of time to get a second. But if you can't get a good video that's funny, we can get a suggestion. Thank you. Nå er vi på Norsborg, så vi er på Norsborg. I'm not sure I'm sorry. The building is now a museum and the building is now a museum. I was saying more of a video game than a passion video game, but If somebody wants to make a video game out of this somehow You could have animated characters from all of us Yeah, sure I don't know I'm not an enthusiast No, really, it's... I would try and set as few constraints as possible, and then just let people run with it. And just essentially set the bounds that this is actually realistic. Yeah, that we think that this has a reasonable chance of succeeding within the parameters we can yeah but I was just thinking that we could meet in relation to the no it should be it should be in relation to the you can make, I guess you can make any gamification approach like for example trying to, I mean in this case it would be health related, right? You find, or you try to mine patterns of incentives for I don't know, for drinking alcohol or whatever, and you try to make a game out of that. I guess it should at least be applicable to the data set and demonstrated based on the data set. So even if you have a dataset and I'm going to aim my data on the patient, that is theoretically applicable to any video stream, then that is great. But then it's also applicable to this video stream, and it's supposed to demonstrate that it's at least among other things, I think I will do I wrote some notes. I think that's part of the exercises. yeah yeah so just first you said that all solutions are correct. Doesn't it go through any of the problems? No, no, no, no, no. There must be a head of relations. Yeah. It's an option to make head of relations. So health is one of the topics of interest. Yes. It is the thing we're going to suggest. Courage-heavy one. OK. Encourage. This is going to happen. I think that really say, no, but I really want to do 40.12 portions of laboring, whatever, and let them do 40.12 portions of laboring. Okay, so we can basically have a data set so that they share our systems. And we can incentivize by saying that one of your works is going to go to the health care of the public. And the rest, no. Because what you do if you just have one health care of the public. If you have a really bad one. Give them awards? No. He's a national idea.. Everybody else is a millennial. Yeah, let's not do that. Taking art as its own rule. He's not a millennial. No, no, no. First of all, of course. Of course I am. Okay, we have to hack it up. We have to hack it up. That's a huge little one. Okay, we have to have your talk. Back to the agenda. Next in the agenda was the thinking beyond, or trying to apply the learnings and all the discussions back to the things that we had."
"The people in the image appear to be engaged in **Leisure Activities**. They are wearing what looks like VR headsets, suggesting they are playing a virtual reality game or experiencing a VR simulation. The setting also looks like a home environment, which is typical for casual leisure activities.",943,946," very similar use cases and this is one of them, basically. So we could ask, because they have good ideas about these agents, for example. Yeah, I should carry it. That's what I was saying. They have less than interest, because that was part of that. Yeah, but there's also research. I think you can't compare it with your example of the end users bringing in interest or someone in the research community being interested. But anyway, they can bring the topic. So now we need to work. We will facilitate this, but we want to complete topics around this area, and you go and make it happen. We gave you the data, we gave you the framework, we gave you the location, we even worked with the internet, but you just show up and make it happen. Send your people. Don't show up. I was thinking like, how often are those stealing type of buildings? No, no, it was here. Oh yeah. That was not happening before. So I was just like thinking, okay, maybe. Yeah, let's see. But I think maybe you should kind of check in with some ideas. Okay. Yeah, just call me. I mean, what happens, I mean, what you can still do if you see that there is few submissions or there is no topics covered, directly approach some people and say that you want to promote the topic. Can we make more tea? Yes, cool. We worked very hard to make data for you. I mean garbage detection if you look at this, yeah. I'm not cold, but if you want to push it. You're looking like you're cold. No, I'm not cold. You're not cold. You're not cold. You're not cold. My hand is in the driver's seat. I'm gonna to go and sleep there. I just want to hide the wire at the window. You can put it in my bedroom. I already have it. My bed is just in front of the cupboard. No, no, no, not that. No, no. Yes, we have not. No, no. no, not now. Yes, we have not finished this. No, we're not going to. You're staying here. You're not helping the plan by chopping this, but we are also pulling the walls, so the heating is working well. Oh, no, sorry, the building is in that room. Yes, exactly. Okay, so let me summarize this, exactly. Okay, so let me summarize this. We have decided that sometimes the process is not going to be the same. One of those hackathons would be suggested to senior CMOs, health care workers, they treat them like such a person. A lot of people kind of follow this hackathon. No, no, I'll put you forward after that. healthcare was I'd like to get a second time. No, we can do it another time. I'd like to get a five-way question, because we have to get a maximum of 16 years. We've got a gas tank. We can get a question about the quality of the... No, the question has to happen before, so we can get a piece of time to get a second. But if you can't get a good video that's funny, we can get a suggestion. Thank you. Nå er vi på Norsborg, så vi er på Norsborg. I'm not sure I'm sorry. The building is now a museum and the building is now a museum. I was saying more of a video game than a passion video game, but If somebody wants to make a video game out of this somehow You could have animated characters from all of us Yeah, sure I don't know I'm not an enthusiast No, really, it's... I would try and set as few constraints as possible, and then just let people run with it. And just essentially set the bounds that this is actually realistic. Yeah, that we think that this has a reasonable chance of succeeding within the parameters we can yeah but I was just thinking that we could meet in relation to the no it should be it should be in relation to the you can make, I guess you can make any gamification approach like for example trying to, I mean in this case it would be health related, right? You find, or you try to mine patterns of incentives for I don't know, for drinking alcohol or whatever, and you try to make a game out of that. I guess it should at least be applicable to the data set and demonstrated based on the data set. So even if you have a dataset and I'm going to aim my data on the patient, that is theoretically applicable to any video stream, then that is great. But then it's also applicable to this video stream, and it's supposed to demonstrate that it's at least among other things, I think I will do I wrote some notes. I think that's part of the exercises. yeah yeah so just first you said that all solutions are correct. Doesn't it go through any of the problems? No, no, no, no, no. There must be a head of relations. Yeah. It's an option to make head of relations. So health is one of the topics of interest. Yes. It is the thing we're going to suggest. Courage-heavy one. OK. Encourage. This is going to happen. I think that really say, no, but I really want to do 40.12 portions of laboring, whatever, and let them do 40.12 portions of laboring. Okay, so we can basically have a data set so that they share our systems. And we can incentivize by saying that one of your works is going to go to the health care of the public. And the rest, no. Because what you do if you just have one health care of the public. If you have a really bad one. Give them awards? No. He's a national idea.. Everybody else is a millennial. Yeah, let's not do that. Taking art as its own rule. He's not a millennial. No, no, no. First of all, of course. Of course I am. Okay, we have to hack it up. We have to hack it up. That's a huge little one. Okay, we have to have your talk. Back to the agenda. Next in the agenda was the thinking beyond, or trying to apply the learnings and all the discussions back to the things that we had."
