description,start_time,end_time,transcript
Playing Games,3057,2413," Okay, let's go again. Pretty good at darts. This is better. Hardly work, yeah. Yeah, we'll do this after darts. Timo will get darts. Yeah, he did. I have tried darts, though, and yeah. Easy. Hard, true, easy. You don't have a very good base. I'm just trying to get it. I'm sorry. It's a suit. Yeah, I know. It's fine. Yeah, you can say it like, look. Yeah, look. Move. Move, move, move, move. Move, move, move, move. Yeah, yeah, yeah. Move, move, move, move, move. Move, move, move, move, move. Yeah, yeah, yeah. Move, move, move, move, move. Move, move, move, move, move. Move, move, move, move, move. Good evening. Let's go again.., not the turn. Sorry. Oh, I still have to do it? Yeah, because you missed the card. Yeah, maybe. Yeah, maybe. Blue button, three? Three. Oh, wait, wait, it's ready. Yeah, you can. Oh! Oh! Oh! I'm knowing as well. You're uno, yeah. What's the color? What color? Ah, well, this is very much about the color. It's a little blue. It is. It is? Yeah. Yeah. I'll pick up. Two more. Two more? Two more? No, no, no. Oh, very. Do you like a hot dog on the table? Okay, nothing. Hey, it's snowing. Check your cost. No! You can get it done. I'm gonna do it over. Noooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooioioioioioioioioioioioioioioioioioioioioioioioio Sorry about that. I have no option. Sorry. Sorry. Sorry. I don't understand what your question was. I'm very interested in that point. How? I'm not sure. It depends on how we use the phone. It depends on how we use the phone. Does anyone need to change? Does anyone need to change? I'm sorry. Sure."
Leisure Activities,2413,2426," So here, I think we're running out of streams, so add one. Yes, add a stream. A power pack and a curtain. Power packs are actually much more difficult to get, because they take much longer to... I've got one in my bedroom. Your power pack is also upstairs. Upstairs, I've got a five... Yeah, but I gave it back to... In my bedroom you get one. I get one. And the athletic card... That's more difficult. Look at... The problem is... I mean, there's only a limited number. So if we... We'll have to see gonna be others that are running out too. Just the one who wears it? No, I'm saying if we're running out of screens and we are... People might be following that. There's two cards out here. You know what I mean? Are you guys on that side of the table? Somehow you're a really good pack today. We third order of operation is turning off unplugging and then removing the speaker."
The segment is classified as **Leisure Activities**.,2426,2431," So here, I think we're running out of streams, so add one. Yes, add a stream. A power pack and a curtain. Power packs are actually much more difficult to get, because they take much longer to... I've got one in my bedroom. Your power pack is also upstairs. Upstairs, I've got a five... Yeah, but I gave it back to... In my bedroom you get one. I get one. And the athletic card... That's more difficult. Look at... The problem is... I mean, there's only a limited number. So if we... We'll have to see gonna be others that are running out too. Just the one who wears it? No, I'm saying if we're running out of screens and we are... People might be following that. There's two cards out here. You know what I mean? Are you guys on that side of the table? Somehow you're a really good pack today. We third order of operation is turning off unplugging and then removing the speaker."
Leisure Activities,2431,2449," So here, I think we're running out of streams, so add one. Yes, add a stream. A power pack and a curtain. Power packs are actually much more difficult to get, because they take much longer to... I've got one in my bedroom. Your power pack is also upstairs. Upstairs, I've got a five... Yeah, but I gave it back to... In my bedroom you get one. I get one. And the athletic card... That's more difficult. Look at... The problem is... I mean, there's only a limited number. So if we... We'll have to see gonna be others that are running out too. Just the one who wears it? No, I'm saying if we're running out of screens and we are... People might be following that. There's two cards out here. You know what I mean? Are you guys on that side of the table? Somehow you're a really good pack today. We third order of operation is turning off unplugging and then removing the speaker."
Unclear,2449,2452, You can unplug the power bank from the camera.
"The image shows a person walking. Therefore, the category is **Walking**.",2452,2529, I was going to put this in and cut an hour and a half.
"The image shows a person sitting on a sofa in a living room. The person is not engaged in any particular activity that falls into the provided categories. Therefore, the most appropriate classification would be **Sitting**.",2529,2590," For me it should be like, basically... If I really kind of just kept on... I think it would stop at... Probably... 6 o'clock. 5? Yeah. 10 hours. From 8 am. Yeah. Well, you're not getting that. Hi. Can you take my card? Maybe I wrote to the room? I don't believe it. I wonder... So you're on your card already? No, I'm about to run out. Keep it. It's interesting how I had Pad Thai already in Europe and it was very different."
"This segment should be classified as **Leisure Activities**. 

The image depicts a group of people gathered around a dining table, suggesting a social occasion or a meal. The overall atmosphere appears relaxed and convivial, consistent with leisure activities.",2590,1756," Way back, you remember with the tatsim maybe? They switched to these small square chips. It's probably meat, but kind of... It's like crickets of chicken. Didn't taste like... You don't know them? Yeah, I think it's pretty good. 20 minutes. Yeah. 15 minutes. So it's gonna be dessert or something? I don't know. I have no idea. You were talking about some rice. Yeah. I'm sure they're going to do it. I think it's done. I think we should go to the pub. They've already gotten out the rice and put it in the pub. It's actually cheap, right? What was it? I think it's 50 Euros or something. Seriously? For a pint? I think for 6 maybe. That's cheap. I wouldn't think. No, I think that was for the ride from, I think, wherever else we went lately, from Anapol. Oké. Ja, dat is de pannekoos. En dat is de pannekoos. En dat is de pannekoos. Dit is de patate. Dit is de patate. Dit is de patate. Dit is de patate. Dit is de patate. Dit is de patate. Dit is de patate. Dit is de patate. *** Okay. Субтитры сделал DimaTorzok You can keep the glasses because people will use them for the milk prices. For what?"
Talking,1756,2887, On the ocean. And ladders. They found pineapple in the mountains. I will hold this. I will remember for you. Maybe. Or maybe. Or ready? Sorry.
Leisure Activities,2887,2899, What's wrong with you?
"The provided image shows a group of people gathered around a table, seemingly enjoying a meal. Some individuals are seated, while others are standing and interacting. The overall atmosphere suggests a social gathering focused on dining. Therefore, the most appropriate category is **Eating**.",2899,2901," No, no, no."
Playing Games,2901,3349, Half this open.
Leisure Activities,3349,3358,
"**Playing Games** 

The man in the foreground appears to be holding a video game controller or a similar device, suggesting he's engaged in a leisure activity like playing games. The presence of other people in the background and the relaxed setting also support this classification.",3358,3361,
"The video segment shows people gathered around a table with food, and one person is using a VR headset. This suggests a social gathering with an element of entertainment. Based on the options provided, the most fitting category is **Leisure Activities**.",3361,3362,
"The image depicts a group of people gathered around a table, likely engaged in a meal. The presence of food on the table and the seated arrangement of individuals strongly suggest the activity of **Eating**.",0,554, And I have to do better.
Playing Games,554,821," Somehow I think I'm doing this wrong. Oh, that's not good. It was through a paper from the Eiffel Tower. From the Eiffel Tower? Yes. It took a while to go down. Like that? I have to track it down. This one is not filled the way I used to build when I was younger, so there's something clearly wrong with this design. Oh, it has two overlapping wings? Yeah, that's why it's something wrong with it. That's not the way it used to be. It's very rude. I did something wrong apparently. Well it happens to the best of airplane engineers. I remember now. You follow this back up like this. And you get away from the close. Alright. So that's a Concorde right right? Yeah, almost. Yeah. Aye. This one doesn't seem like too much, right, anyway? This one looks a lot better. Ready? Why do you keep hitting the top? Now the nose is completely destroyed. Something is totally wrong with this. Anyone see Stefan? He is in his room. Which one is his room? I think it's the second on the right. The second on the right. Alright Klaus, ready? Good drift though. Oh nice. Wow, it flies very straight! Which is I think sometimes the most difficult part of a paper airplane. Very nice. Slighter. Oh this one is broken. It turns too much. It works very well. It just doesn't work. Very stable."
**Leisure Activities**,821,1117," No, there Thank you so much. I'll mention it. Oh, oh, oh."
Talking,1117,1135, Because then you can already give those to the helpers and they can start copying later on.
**Leisure Activities**,1135,1297," Somebody needs to do that. You need to. I can go. Two more SD cards. Actually we have one one spare SD card. Yours is your camera off... Oh, but your camera is not off. Okay, okay, okay, okay. Are we going to risk this? They are not hot swap capable. No, they are definitely not hot swap. So you need to turn them off, take out the... Take them off, and this is how it will... We try this. We try this. What could possibly go wrong? I think we have... We should have one more. Maybe we have 20 back. I think we have... We should have So in case this is an issue. Yes but it might, the camera might take, it's not enough. Well we will, we will see. Okay, so we're just going to"
Sitting,1297,3555," Thank you. You can give that to one of the helpers. Now we're going to crack a new one open. Thank you. Ninety-nine. Ninety-nine. Oh, that's it. Scissors. Where's ninety-nine? Okay. Where did everybody disappear to? So what? So, you were missing. Sorry. Uh... Everybody laughed."
Moving Furniture,3555,455," I don't give a fuck. Ja, ich glaube,. Okay, så. Du har en kamera på dig. Ja, jeg har en kamera. Ja, jeg har en kamera. Ja, det er det. Hvad er det You know Are we drinking on camera? Yes Okay Lue Schwein But Lue Schwein is also a thing but a very different thing Oh, it's so funny. I want some blue schwein."
Unclear,455,460,
Leisure Activities,460,3600," I think it would be a really nice task to reverse engineering all these risks in the algorithm video and get a proper and frequent list of what we actually should do. Because we need that for the code book anyway. We should have published it before. This was a task, it was a challenge. It's a nice challenge actually. I think it's that though, because we don't have exactly the same opinion about it. No, we know what we bought, but it's not exactly what we put in here. But we can vote for people making food. Right. Yes, yes. Yeah. So, for example, there's a very nice picture of me. Why did you run out of funnels and rainbows the second day? I'm curious about that. Oh, you're just making strong water. Okay. Please find the catapult. Please find it. Please find it. Let's We try to do that. We try to do that. You know, there's many different kinds of German dialects, and we're not the least couple. You know, say, Jury duty. Oh, you know, that line was actually almost one of the best. Almost one of the best. Once you have that, you go to the Akashic World. Akashic World is it? I can't remember. I think they put you to the... They put you to the... They put you to the... I studied there. Oh, yeah. Is it small enough? I think it's about here. Ah, that one. What's in the next section? I put it in there. Not all. I know a lot of them. But there is a lot. Still need to get it smaller. How many onions are left? This is in the middle and this is the scallops. We bought them separately. Right, alright. That's it. You realize that there is a lot of money in this. For cooking and eating and dish washing. Is this live? Yes. That was live? Exactly. Do we have... Well, if you take out anything that's popular as detective you're not trying to replace it? Yeah."
